%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 50
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute attrib_21 numeric
@attribute attrib_22 numeric
@attribute attrib_23 numeric
@attribute attrib_24 numeric
@attribute attrib_25 numeric
@attribute attrib_26 numeric
@attribute attrib_27 numeric
@attribute attrib_28 numeric
@attribute attrib_29 numeric
@attribute attrib_30 numeric
@attribute attrib_31 numeric
@attribute attrib_32 numeric
@attribute attrib_33 numeric
@attribute attrib_34 numeric
@attribute attrib_35 numeric
@attribute attrib_36 numeric
@attribute attrib_37 numeric
@attribute attrib_38 numeric
@attribute attrib_39 numeric
@attribute attrib_40 numeric
@attribute attrib_41 numeric
@attribute attrib_42 numeric
@attribute attrib_43 numeric
@attribute attrib_44 numeric
@attribute attrib_45 numeric
@attribute attrib_46 numeric
@attribute attrib_47 numeric
@attribute attrib_48 numeric
@attribute attrib_49 numeric
@attribute attrib_50 numeric
@attribute class {0, 1}
@data
590.9109,-573.65796,115.524536,423.66223,-821.8675,-833.8296,88.10242,225.02856,465.35742,-602.2695,-394.63354,-735.6623,-329.44147,-152.8695,-325.8651,702.8933,618.2024,-35.687927,205.34265,278.49133,-439.9831,-356.662,953.6455,724.7217,-13.867798,-711.64667,679.60486,-629.0665,-88.96869,-752.7451,-745.7555,-843.1834,-894.92505,199.55591,693.3395,-608.75433,791.1919,-788.11395,438.8861,-756.7558,437.65637,864.01843,-402.2271,173.62341,-548.3001,-899.7279,302.75098,-700.94214,-184.96484,-724.413,0
-121.61438,26.059692,-998.80316,-757.4745,-925.2572,-799.4806,875.93066,-735.09467,-725.85425,-510.81854,-294.30603,-954.27716,-718.5862,-257.3709,885.6555,221.47815,75.576294,685.05225,-452.58826,301.96704,-268.87317,434.27917,817.96594,-775.9411,609.46826,76.25342,-824.657,439.9298,876.2709,-198.65942,-917.45844,774.6765,418.05005,955.5552,880.3533,-834.8109,-688.65967,767.9971,780.9075,-168.38916,-859.56995,486.49255,-272.37225,434.67212,-335.30902,186.63953,873.61194,336.63184,-395.88025,615.1553,1
-520.71796,210.51819,641.7854,86.631836,141.47046,-68.18689,134.45361,673.5073,439.94397,938.67224,477.74,712.2611,-676.30945,61.234863,-410.28308,-5.4525757,858.12354,197.52246,-443.01404,-79.81464,-684.3115,-847.11584,-870.2064,-640.3784,16.179932,-538.10504,457.8584,6.691223,-190.58893,-923.92883,-773.8523,598.2025,-358.29926,-572.2833,179.92273,-464.92767,-741.02527,-430.33215,920.9498,160.44727,773.1045,842.65967,-188.14642,233.44348,-445.56537,-163.51428,843.162,982.8452,-287.72064,288.08044,0
-602.32074,-466.69836,-713.50415,999.1041,-10.607483,-532.73035,-802.93005,857.56433,259.20105,-180.8537,-15.020386,-387.54004,777.3345,893.7456,-573.5737,177.3894,-467.59735,-40.52826,213.8573,928.51355,-620.4005,-912.75476,71.02527,714.22217,175.66162,-810.5554,905.66345,-891.6981,845.7589,658.8242,902.1793,-184.64288,207.57434,-84.42261,-181.8977,76.69238,-979.5934,641.412,-828.15686,-573.18823,-567.7912,512.713,-504.34204,-784.85126,-234.94604,840.56714,376.53088,-65.40808,409.59534,-316.37054,0
-380.97705,587.8224,491.6704,720.51184,-462.04102,-925.5623,929.27026,451.58142,-874.84375,896.28186,-484.31763,-854.244,633.22266,-644.6361,-255.31696,356.0868,-19.21643,-141.80853,-763.75726,-201.37384,307.323,-57.69409,-173.71954,922.2743,992.15283,-794.7461,-348.41754,-406.99103,500.85388,-556.81384,-108.91968,-25.898499,533.8567,995.72705,-782.74097,-95.37634,-874.3364,545.7101,-533.45355,861.76,-420.46448,436.82898,555.1116,938.13513,421.30176,-50.79236,-753.42194,-826.42505,917.27185,912.3429,0
-979.2623,51.420288,-874.93506,-463.1693,997.4263,2.7158203,932.4907,-589.2649,637.3025,-642.6994,-911.5458,-766.5813,-228.65082,-660.9714,841.1764,-950.90234,403.4933,423.05237,-527.14465,494.34717,-314.18036,-343.69714,756.2201,-111.770874,483.43262,388.00793,157.25562,-129.33087,-973.90393,265.28552,469.70886,-265.8344,286.36133,319.56116,490.80945,595.8627,928.9712,-497.24548,-666.0292,-878.526,943.905,-872.1128,23.064392,639.4988,405.50952,326.96472,124.18567,-826.379,-807.2641,859.69165,0
344.662,173.13953,960.58606,-610.22235,265.3778,-464.271,170.44238,-308.69965,-328.67664,-106.21936,567.0408,155.78918,306.59888,75.03357,-867.5802,-558.598,303.9347,150.15015,-747.74176,-861.23413,25.118286,544.3518,597.59326,923.75757,-402.45697,-682.8236,-945.01306,825.70447,-956.57227,903.8778,-69.21277,960.18665,-427.92432,363.93762,-389.78882,-641.1749,-658.121,-503.386,869.5513,-625.8539,797.59656,-939.59546,-880.1136,-454.18823,-450.2381,772.754,-996.7414,785.2112,686.9104,-231.70929,1
967.3513,268.61255,-602.363,758.3279,-287.7143,524.77246,828.3281,-738.6793,733.2295,-138.88824,-786.2623,963.4219,-424.91144,493.261,491.4065,-479.76953,870.6332,-474.013,-152.74982,-74.71332,750.9863,-720.7848,-61.52716,947.81104,797.4801,-638.9376,901.2866,81.64624,346.4657,-639.4999,-325.25,-50.69055,663.7384,65.47266,-341.63654,169.51746,-727.18115,707.9927,269.89014,-676.5023,-448.5901,-104.052124,-418.8037,-155.14313,-397.0746,612.0454,-116.265076,409.72375,-634.9342,943.53455,0
-228.37439,-281.6552,-65.005615,52.04126,-870.891,436.2566,170.74573,-698.9386,-729.51587,502.61865,771.0748,-570.64905,-595.5354,-984.76276,-758.96515,191.66736,581.2191,-533.7301,418.15063,984.0072,-670.81433,229.5487,564.1289,-371.30072,-699.91705,889.9158,419.63037,-284.59393,414.36597,-743.0819,74.70166,677.29614,-764.2978,-280.34082,25.045532,-872.6496,-398.12598,976.562,364.38696,887.9685,900.8402,113.247925,-294.23175,617.74536,804.516,503.6886,-870.3135,-27.510376,-240.83612,-925.7527,1
224.5636,-166.73889,80.10925,97.168335,115.118286,-707.59375,-890.17163,-130.46167,266.78638,-190.7279,-427.7188,-614.3133,-190.58472,-769.51385,992.6913,425.45215,141.0354,-784.6111,-149.1977,357.6903,-347.41046,-984.5885,996.9691,397.85596,-442.91992,526.89246,784.26917,-939.5598,11.672363,70.03198,-643.8508,-888.49817,-11.131958,-557.61597,-422.05182,453.4828,682.94434,453.49036,-788.0315,-936.05115,630.42957,-632.0359,-890.4074,-638.1461,-821.53357,467.53235,-569.7275,189.37537,-547.51044,-711.74835,0
196.04651,974.3252,554.7257,-2.6868286,-148.43365,577.5896,-632.4002,-155.44354,-76.55383,832.0084,-958.79156,657.01465,-640.92896,-156.44562,11.604919,940.51807,673.8341,752.6277,226.7107,310.5835,-352.9032,-157.26477,149.25317,695.5226,980.99536,-364.227,-938.7972,37.90442,72.54675,-72.41162,211.76526,66.20996,-151.669,594.449,-568.94336,116.7207,-527.63794,440.4973,974.17456,-43.614563,661.57874,358.22827,-434.5498,90.61377,-670.2767,638.4724,880.2489,135.64587,-670.8026,-606.6736,0
31.761353,493.35474,-828.1819,-255.07367,-977.1907,-212.9649,-216.77856,-315.0952,-422.2364,299.9419,-418.011,323.83643,-712.7445,4.039978,473.4049,-373.0796,578.4352,674.63293,709.0737,-328.39233,-333.8871,-942.7608,-12.538025,-35.16919,345.1963,86.289185,656.75085,-578.05176,-747.5879,-249.08112,430.21912,-763.5317,-944.61554,361.33984,635.7013,59.070312,-80.286316,689.9656,-305.50818,-343.60474,-440.21753,-255.31763,261.40198,-465.47156,196.59192,-222.64948,256.49524,889.0537,826.00964,-461.17096,0
880.36,-316.99194,-656.61206,762.51746,628.60657,-343.97864,-724.40906,-608.3867,-692.3978,632.3773,139.04626,160.9856,102.28552,-377.3136,772.5144,802.7682,858.23254,-96.68689,-614.15247,365.48145,-86.02954,509.6538,521.09045,919.6897,-944.1311,-606.1845,-360.15216,-731.0885,466.7599,-125.80426,630.9269,-807.30383,-99.22711,-56.07776,174.83997,-780.5123,740.6929,-492.942,-393.17194,-39.90143,-919.5167,-324.06415,-312.35303,628.3192,524.43945,889.93604,521.43555,533.3921,-994.2318,805.4758,0
-247.43884,49.78247,601.21716,658.93176,-871.5804,852.8821,-945.29346,118.66882,532.7412,-945.0182,521.74097,-480.69537,-325.9651,-715.942,907.7117,810.7886,756.3801,718.6138,97.02319,556.8296,664.8534,-374.97418,-643.6897,-118.340576,465.4558,-960.4536,-756.1648,-608.92737,-650.5143,895.3135,-531.5113,-216.86633,-455.12286,-884.57153,-684.35925,-884.1002,172.10547,-23.640015,-506.5814,-486.04218,-460.1618,391.6377,-448.1825,-527.47217,955.58655,-325.9975,-611.6243,857.3384,769.1931,-195.11658,0
777.9761,200.43347,-927.9319,-726.7276,-649.33716,-43.479004,-757.33606,141.7749,990.1904,-988.5699,358.75854,-844.18665,-762.64923,923.6935,389.69324,-567.3325,-44.048218,-867.7734,36.79065,-449.76544,255.6488,677.5283,-892.2441,-298.8996,464.65918,-139.22003,-609.05774,-14.289551,806.7175,704.6738,137.9408,-110.862915,360.4579,81.75415,468.03223,519.14014,865.7368,-59.491272,-724.38464,278.92175,-9.760254,-813.6014,-448.19293,306.17932,-218.95905,-535.52783,423.98584,230.76404,199.61633,342.1571,0
672.1279,-413.54437,875.1339,205.28064,-1.6342163,-441.935,509.67896,-442.6786,906.2732,-346.7168,730.3961,-648.6542,688.9646,359.39563,-392.64276,486.04126,-269.833,-121.8161,-457.7019,-338.2954,-909.9905,628.04175,782.188,-580.99695,-822.6534,-639.4667,-577.07104,372.77478,203.0127,-540.6727,-557.69147,-594.91003,63.483276,-727.36017,37.656616,896.2478,321.99646,176.02795,342.48657,949.33606,34.265015,470.5708,-542.27014,-996.5671,308.4895,192.18823,656.99744,-767.5126,-305.54138,-558.9609,1
611.635,-308.63782,-235.89484,935.65515,-469.83716,297.48096,-424.0417,154.66089,218.02014,-574.02765,-891.4837,-350.36108,-762.63574,-851.84375,-797.36127,-104.10132,-417.00055,957.6736,-929.36285,-606.38477,-410.6585,-794.49036,9.820007,-359.99933,-855.35016,404.61865,-399.1737,63.881104,-287.41028,-933.19354,376.16113,47.250366,-852.48804,798.98474,711.9227,-245.92389,-161.33148,-987.1393,-474.2083,644.83826,-670.0906,791.58044,256.927,275.98145,235.23364,208.79749,-441.50403,266.66687,-993.1029,-289.90967,1
151.14062,-839.08887,911.6056,43.607788,-634.2394,-678.595,-568.3473,666.27,-953.42444,962.0054,231.68677,-446.18805,690.4995,959.0995,818.1223,-92.59619,-33.55194,-822.2595,-932.96136,-623.4602,-911.73175,706.6604,907.73364,-892.6628,-92.43396,616.9663,-377.06537,-822.6566,-952.2206,642.5299,462.98975,-207.60217,918.42615,525.7854,570.1974,-1.9459229,-971.467,680.84924,-429.2458,-402.48438,660.8302,-703.41516,615.635,-530.00525,673.37317,35.43335,-861.95844,547.85657,962.8351,79.5343,1
-856.11084,337.86243,953.7842,433.87036,463.1256,61.28125,-629.15125,-883.13794,-936.4939,-760.4093,505.7389,-847.94666,264.7766,-133.05927,-791.3167,-879.77783,-509.9561,-812.4917,-86.09039,439.46008,-947.55817,535.3236,151.37842,511.4646,399.0288,-303.89838,202.05847,405.49207,-779.81946,-184.93524,-178.39093,-152.8783,-118.42804,-998.30176,287.41418,937.1859,-252.83405,-528.1702,-583.5124,-753.07764,-864.5394,-680.6194,656.853,718.6095,887.56824,-175.41296,872.5742,-853.35236,824.53467,582.44446,1
-977.3075,-77.74597,732.6283,-325.41998,-423.09222,-804.3611,939.1625,609.7129,215.91199,-357.26245,27.738281,-177.6878,-868.1299,619.27295,790.6273,146.02026,-925.3866,-356.87128,127.33765,867.85706,-818.3047,-133.28583,272.2379,-278.8227,-414.46722,484.2063,-529.5594,489.80603,-191.5628,-135.7417,19.97461,-227.27106,36.416504,606.96484,459.60474,-101.83325,505.20715,-305.42053,605.4845,-22.179138,437.07446,-561.3186,-873.8443,-343.47675,234.4956,22.192932,-605.762,239.48315,966.9219,92.85217,1
464.47815,-431.22772,-420.61188,85.4458,201.65808,272.64575,706.8237,-266.68427,818.1875,-174.25323,495.48987,575.34924,-619.9631,-764.8012,413.05225,172.8722,-799.0067,-892.9602,-328.6291,-778.4366,469.04968,-650.5919,-408.8274,-223.28754,-64.93207,-166.65918,5.3441772,405.84888,42.681274,-40.99945,627.6669,240.969,-510.26718,-735.40234,-793.61115,623.29517,-114.62561,967.23035,-762.8902,316.7013,903.27405,-360.68445,-972.9679,111.641846,-869.7835,-898.76044,982.7092,-950.3705,-329.29926,-949.6928,0
-863.9989,-530.99854,491.9729,948.02515,128.02332,-394.0739,-519.7418,-747.7954,138.45776,580.2986,-772.21747,-792.67566,-422.33392,-745.6199,681.50806,-903.9533,751.6299,-327.26202,-41.673584,-893.2676,-835.1836,-424.75342,867.7897,786.25464,643.6493,820.6128,982.28296,424.36365,43.339355,-533.90784,-544.1284,655.30725,943.41113,719.766,216.88208,-935.6313,-557.66394,14.951111,645.6102,651.42883,929.26575,52.01892,-602.631,630.6221,540.93115,811.10266,-357.57538,-765.3978,-95.64349,-740.1245,0
-331.80652,943.8889,721.11316,-236.21692,-474.59894,876.22034,-233.58466,-948.1793,198.73389,947.7882,-43.560364,999.1456,643.84094,-142.31293,279.82886,458.51953,-43.628845,-51.139587,-405.5835,-94.22119,925.06226,563.2809,-442.21252,-239.76685,-730.27814,-363.94482,290.37,899.09753,-23.729675,962.5945,762.32983,105.76306,314.8474,-175.04987,350.61755,-25.08136,363.3058,477.8606,530.09595,143.23596,157.24768,-627.9864,242.75513,622.5337,-50.912292,-68.520325,-868.40027,483.04224,482.45312,204.22388,1
-469.1305,167.59045,-325.4405,-230.94049,871.8357,-686.7598,648.0299,909.3573,993.49097,115.09827,-335.0464,-746.72046,-259.9698,987.73804,-810.1937,832.25793,-817.9025,562.86536,-955.815,-176.10632,-183.64844,-92.432495,-584.8634,122.40137,-822.0172,-744.3137,-659.812,319.18323,443.38953,515.56067,-783.9861,-321.93622,-194.69806,350.58606,-135.9928,254.172,670.2195,724.7416,-265.1573,-567.58765,58.105225,463.43835,-54.543762,-149.08319,-23.139954,600.7478,15.686523,-73.17578,-0.8253174,67.2677,1
-591.84344,16.186096,786.94055,618.5918,-726.19934,616.75195,-111.526,812.548,-833.2322,-38.1615,776.38806,314.07507,916.2644,855.4435,-200.97363,-160.18835,329.22412,663.2134,-514.0526,650.17017,946.52344,0.83221436,478.03015,654.8804,686.78687,850.8479,245.34705,-81.321594,-114.34302,-409.09167,711.02795,637.03076,-25.271606,730.83093,916.9227,-502.51968,-156.82019,-967.1164,946.93774,-249.59418,-213.54346,-870.89294,-533.48816,283.68896,870.19434,751.463,-558.23645,-471.01184,523.8956,255.04395,0
869.4308,-876.98145,-772.29767,-758.46436,-321.20746,-94.55682,266.93408,779.5742,359.34717,-944.3182,702.8916,970.5958,323.0962,-45.851807,944.7516,423.22534,527.86145,-300.87164,606.20764,576.20996,-531.8558,-881.2822,-308.16016,-250.65015,282.6073,587.93555,582.02515,-696.162,-567.65393,-5.6606445,-228.47327,-642.13214,171.68652,791.1664,865.7296,130.32568,863.3312,235.23047,-50.181274,-825.1646,-917.7515,627.505,-879.9774,518.37634,-592.2186,-342.46942,-297.6267,-966.8505,-178.9718,-201.51758,0
-516.7357,247.31812,704.6272,-892.0597,137.41296,239.70459,-415.3457,760.10693,-37.33661,265.4768,-40.578735,168.41956,-982.6049,324.31067,-172.45929,653.2095,805.12854,-990.5317,857.7008,-732.7412,762.24854,-334.31293,535.1732,-387.18274,978.5939,-864.27814,-924.84814,266.8335,816.99,-810.1559,410.60425,-223.13104,396.62964,109.54724,142.3877,98.35718,266.53357,836.1644,981.9685,-185.41809,19.15326,597.0592,-77.8457,513.9426,-919.49567,986.4978,-861.1688,294.78674,462.04883,-894.72974,0
456.77466,-473.714,870.86975,-447.4206,-894.8186,-285.46106,248.5133,-184.33551,443.6455,606.2855,545.2007,-82.91113,-643.1152,-491.6779,-665.0636,-943.43384,96.597046,208.9071,738.37537,-576.3438,491.4054,858.1542,44.130127,359.61462,650.9314,697.6089,-594.4629,611.13245,557.61096,624.90955,38.719604,545.6571,-730.0521,237.63867,-540.87866,-112.565,853.47437,221.16907,467.50732,-214.62494,610.7726,-271.48352,-167.24011,838.2804,-300.5182,-254.08789,917.6233,-920.04803,807.2999,-653.98804,1
-145.11963,-133.88214,195.56262,201.36047,-694.7262,-892.9005,128.06274,-236.0658,-685.19183,354.57446,469.3518,-887.71106,-662.09766,877.7517,-933.15967,-373.95892,-895.81256,53.72705,-576.4027,-631.8861,680.5724,-851.2591,-876.1808,-661.61487,-183.46893,881.5106,-509.47318,-391.92682,-540.61206,36.76758,35.11743,-247.59497,187.71326,836.577,400.98352,969.8085,-765.23846,778.97644,-291.51392,809.078,-239.78247,217.91724,476.146,-478.3357,-922.6556,85.45178,-376.99994,-285.55737,653.9509,846.5575,1
449.64246,199.01477,-120.57068,28.944092,950.5502,716.8081,-173.56097,-515.3555,-672.1255,564.93164,534.6404,917.1405,-843.04987,-944.0409,-294.78644,-852.7704,296.36035,-784.4948,118.7207,-907.2082,-659.53064,154.67078,-424.79633,502.0669,-820.089,150.13123,704.23157,107.00891,-934.3937,-377.15375,603.94604,52.735107,464.4525,927.0763,-58.02411,211.03955,-50.087463,144.5874,-112.57599,300.39832,388.30566,924.6343,-958.0439,-388.15973,-238.31842,-181.4856,-600.6513,-420.4831,-889.2629,528.18494,0
286.68262,-563.24634,-713.68604,-978.3567,226.69653,-237.1803,465.59192,563.4695,709.6422,852.6056,719.1725,-632.8633,974.3124,530.8534,307.8236,-203.60522,-928.26,-715.4667,842.73804,826.2389,-278.60596,-598.5817,960.7302,819.6764,-231.47125,-820.1427,745.881,-415.29297,-587.33203,-785.79565,-228.28741,-853.3624,-198.96472,-737.6897,343.0581,-295.94666,-932.92944,-734.0593,284.36438,832.4718,-557.0012,721.9343,451.2494,157.90857,-313.25317,791.3694,-965.2916,443.28552,-262.66705,-714.0397,1
-317.55322,-686.18005,249.17859,-14.642212,-520.6096,-306.7704,454.62378,615.98047,-90.49335,-569.2032,-334.74524,261.45984,-936.35596,-429.9635,646.47656,976.728,563.17944,242.91504,-913.90173,-57.75836,-63.16205,-730.72876,426.52258,-378.2249,518.12854,-800.70605,-558.54224,76.681274,323.4192,-242.38806,-888.0976,-158.53705,825.7501,430.75818,-407.51904,-420.04388,57.064087,285.47046,-641.9686,118.37561,51.608887,-986.50433,981.6804,-609.069,285.84985,669.26697,-580.5329,-664.3303,475.29907,-399.97375,1
-837.09717,-157.34106,-143.74066,663.66943,169.68616,483.57373,-89.45502,987.79126,-905.8826,-58.793823,-616.16895,244.11304,12.585632,-190.6311,403.354,695.67896,-424.16736,-251.88342,518.26733,-880.0918,-681.48065,856.1631,-433.9665,118.79553,717.95667,-438.17535,410.8125,298.25378,517.6841,-664.2277,804.8834,-668.2029,817.9115,93.33191,-108.28473,-980.5346,483.66626,-718.97986,-800.6194,-888.9068,-467.18445,331.4591,365.5852,883.73193,339.96277,-577.23083,290.662,246.23401,728.54517,292.98438,0
932.4584,-510.28687,322.28674,-763.00336,-462.87592,710.7965,888.4894,352.9834,-257.61755,405.29016,-170.5263,607.2257,694.9487,-236.92188,-535.1912,-649.3186,91.33594,790.78284,-704.20276,-452.37396,-118.63275,546.9144,55.01233,166.1305,266.29175,494.9436,-982.49066,932.09656,578.478,-737.07043,-213.33606,-36.97534,647.24,944.04443,566.4166,-325.35913,-664.5737,-519.46484,793.03125,792.96484,73.98035,644.36523,923.30457,306.34998,426.7627,660.9879,162.48901,756.4868,-14.502441,618.39844,1
-35.976074,-605.6963,224.78967,461.8202,-755.50867,416.16467,-660.26715,-404.9167,431.05017,-252.29633,543.70996,892.95386,-305.0788,-342.8988,-178.43683,-725.6211,23.32904,-143.45001,713.39014,894.8124,143.63501,690.11926,-653.1991,486.4922,-262.77936,508.17468,640.5492,408.7417,-132.98926,-607.0349,370.02637,-433.92938,-908.6448,-973.0564,-384.8111,-489.9457,348.313,-315.1626,4.066223,761.67444,-631.7879,82.440674,120.073,674.006,108.68909,129.55396,-541.0703,-999.1619,505.23474,511.4453,1
401.07324,745.0216,691.60706,462.6682,808.0155,-168.96332,-231.7052,99.0155,56.190308,-320.5207,183.54822,237.84888,-410.59912,-143.13318,840.3168,763.99255,-598.9348,-367.633,-846.2328,287.83496,250.02795,-506.24304,457.87695,-905.76575,-131.20813,458.12354,395.93274,195.27722,-59.404175,358.51758,228.58789,-323.10632,-798.1558,195.9773,354.45947,-531.2183,668.97534,117.045044,-237.91852,-830.9461,-306.07068,-389.90668,618.3456,619.4641,319.95544,109.49219,-252.59558,-445.96783,239.58118,354.8435,0
365.3274,833.3313,-450.86462,-426.7846,109.63513,-471.3354,-550.6951,835.51135,-860.83606,-565.20166,58.77478,783.81384,878.5388,-533.11426,-411.9143,334.74255,-157.13544,836.6572,263.41528,-65.42798,-97.92993,-95.086,-404.925,475.05725,330.67004,-828.1913,853.0836,-925.3827,37.536865,-6.6436157,-57.734802,-412.268,481.60217,-697.9331,-738.109,926.1067,953.2383,861.5443,589.96643,58.36841,137.39307,-600.6451,549.8408,900.7538,-826.6118,-660.5862,-203.10266,-780.54266,-212.39343,794.5979,0
705.656,-863.9909,499.13794,-17.758423,42.703613,860.2534,384.76428,-710.3701,878.44055,-128.79321,-561.4907,-156.44946,-179.28583,924.2715,-827.7097,627.4264,-454.01508,-16.010925,778.0526,941.4968,558.75037,-535.2825,908.08374,-684.0261,127.53113,-992.67834,929.03906,-135.9497,425.79907,-571.8331,366.5359,501.08936,48.80774,-552.5874,-818.9967,458.2815,-717.6376,-663.1985,501.8004,-916.4968,-232.85327,722.8469,-504.55365,49.06848,-467.7033,-560.47974,-844.868,775.51685,764.49805,545.24915,1
-27.487793,132.53345,133.95349,-597.76764,-310.89545,292.54895,16.150208,61.78784,-376.54932,989.52515,-471.5658,107.649414,-568.47833,374.87964,942.9729,-420.1681,581.6792,164.45654,-257.22705,634.88635,311.83228,-165.08984,-645.0091,194.07397,385.25513,-745.18884,425.85645,-10.816284,572.8634,-674.7538,-605.89453,-863.56915,-536.4283,-43.367615,74.897705,-347.93427,940.683,22.918823,983.7721,-830.96326,-538.9086,811.3052,210.27246,-477.75507,-864.59503,925.0559,793.4498,840.6376,530.92566,598.9448,0
756.5338,317.58618,-894.25085,951.31665,-774.3667,926.7024,231.07812,823.70496,-612.58496,8.442993,-129.83093,548.40076,433.27942,873.56323,-843.84,236.31653,92.63391,352.67834,-652.6415,-8.054321,875.4437,-433.10504,937.3915,839.17065,724.313,102.68237,-941.048,81.12329,418.9358,-755.15094,743.70325,-680.7415,-219.17578,-45.29944,87.22888,-578.7495,493.80847,-123.8468,916.7473,354.27954,-814.12476,810.7825,-829.3649,989.724,310.49243,-176.51129,872.6327,737.2317,320.64563,-576.3342,1
319.93542,-819.40686,646.38806,-887.5405,903.197,-235.20514,-933.212,-5.0913696,-162.19263,-976.91693,-790.2707,126.46362,9.62616,-165.17847,118.10669,796.57886,-875.3095,-230.61963,88.52893,-952.2186,401.23584,-301.75403,-681.27576,-613.18195,153.70251,-453.00592,292.42053,-134.80902,-207.77405,-689.2754,-714.4497,489.58813,997.4359,271.00403,895.20776,-731.57434,-870.7777,-270.67865,72.86548,-891.0839,-710.5532,511.51013,785.93445,-750.2163,-117.58453,-0.45196533,-863.16943,-52.051758,3.2478638,511.59338,0
-463.71234,733.2046,-466.88788,-521.9253,-642.26355,703.126,431.62036,51.10254,392.14624,51.123413,390.5089,536.42114,377.80457,-696.20337,-250.9461,351.57922,897.08716,589.4154,-629.49695,-909.0576,-987.6479,-332.4289,-959.8694,-282.36816,-844.3369,420.74536,869.3519,904.4203,992.13477,-958.2585,176.66284,-889.92706,244.26172,-753.3688,-635.0071,104.57434,794.677,501.06982,426.39844,346.13184,-222.63824,468.53687,878.8373,864.80457,822.40564,672.2628,176.10706,122.05493,136.9967,708.3054,1
930.85,-307.52307,-314.6029,-744.5579,-348.14325,-446.59436,-626.7614,-401.75342,-879.27045,270.06653,-153.44879,-587.07446,-980.7025,-571.62213,-716.485,-838.81177,967.9961,-705.5311,-612.9954,595.6294,746.7611,-130.56586,-321.42786,600.8081,143.80627,259.7932,-850.4042,-122.593994,-386.00928,-401.41864,342.8949,822.5553,727.30176,628.949,-981.8055,367.62732,249.31372,501.59753,697.39844,-494.52502,-380.69183,339.3401,-409.2923,-227.67041,578.0686,-313.48035,-327.79822,45.249756,-253.80591,87.97656,0
3.574707,674.2289,65.09961,-268.29132,797.29834,188.76807,-813.296,341.31885,-834.43555,601.922,134.13098,318.8009,18.932251,680.5354,-145.42249,515.16516,158.68701,458.58337,646.83435,945.85986,249.49768,741.2363,-130.23291,269.89624,64.03137,380.47278,824.3999,916.0408,-841.2304,-301.2356,251.06653,-633.6123,-29.657227,595.56433,-505.57413,-702.9193,-785.71985,592.0293,-937.03577,-972.09454,423.15198,-647.3893,45.937378,46.926025,-521.3462,67.855225,649.531,253.29395,72.26868,490.95325,0
-24.65216,0.8099365,-828.28784,-608.71765,88.15784,-973.2288,-224.54858,-278.60718,-593.8248,-84.90698,-494.83783,-110.41547,-504.0459,869.64246,916.06726,-811.56744,-534.6746,-736.8211,797.6802,650.3147,-678.3804,-320.75385,-807.4477,384.20447,-101.24347,-21.1828,378.203,793.6914,255.60278,300.4425,-362.51196,-15.605835,-190.66608,842.10767,-714.7588,-860.36084,-108.642395,774.9601,-875.8974,-323.52612,-100.30835,703.5155,270.02283,589.7936,770.511,713.9099,-881.9873,-449.4414,-897.0898,-758.7862,1
111.2854,-955.21454,944.755,738.7821,-67.9834,-876.8035,983.8247,447.06152,-250.47577,-822.8838,687.2742,436.23547,241.75159,564.4065,-206.22449,536.5337,248.51123,-120.06494,-513.4779,771.9946,120.028076,-801.7253,561.6133,477.91284,-908.10223,712.03394,-44.841614,-590.83496,347.6532,847.4243,103.77222,-163.94397,-177.28778,-840.63074,-213.03967,-123.71954,-741.4441,91.66809,336.22144,-873.9494,533.5658,-966.57513,-605.48035,30.393066,877.0265,11.1605835,-228.8883,372.0681,-784.6216,826.729,1
